"Noun"	"Region"	"Condition"	"Script"	"ID"	"predictability_weight"	"deletion_rate"	"autoencoder"	"lm"	"Surprisal"	"SurprisalReweighted"	"ThatFraction"	"ThatFractionReweighted"
"2271"	"sense"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.31163636363636	8.31095454545455	-100	-100
"2272"	"sense"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.047	5.40759090909091	82.0454545454545	85.1363636363636
"2273"	"sense"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.15168181818182	5.40472727272727	81.2727272727273	87.5909090909091
"2274"	"sense"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.26268181818182	7.65045454545455	26.8636363636364	33.8636363636364
"2275"	"sense"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.58409090909091	6.65586363636364	28.3181818181818	43.3636363636364
"2276"	"speculation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.419	6.41490909090909	-100	-100
"2277"	"speculation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.47190909090909	6.607	88.0909090909091	87.5454545454545
"2278"	"speculation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.52609090909091	6.48622727272727	84.7272727272727	92.6818181818182
"2279"	"speculation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.68527272727273	8.25877272727273	34	35.7727272727273
"2280"	"speculation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.17204545454545	7.31131818181818	33.8181818181818	47.5
"2281"	"statement"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	5.03768181818182	5.03709090909091	-100	-100
"2282"	"statement"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.6245	5.98881818181818	84.5454545454545	83.6818181818182
"2283"	"statement"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.62386363636364	5.71481818181818	82.1363636363636	89.1363636363636
"2284"	"statement"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.68413636363636	8.48881818181818	28.2727272727273	28.1363636363636
"2285"	"statement"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.94809090909091	7.30195454545455	29.4090909090909	35.2272727272727
"2286"	"story"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.94263636363636	6.94304545454545	-100	-100
"2287"	"story"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.22654545454545	6.88581818181818	78.8181818181818	79
"2288"	"story"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.03668181818182	6.81786363636364	80.4090909090909	81.0454545454545
"2289"	"story"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.72972727272727	9.22004545454545	23.9545454545455	25.7272727272727
"2290"	"story"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.53159090909091	8.67890909090909	24.6363636363636	26.6818181818182
"2291"	"suggestion"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	5.83868181818182	5.83868181818182	-100	-100
"2292"	"suggestion"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.78745454545454	6.35372727272727	78.1818181818182	79.5
"2293"	"suggestion"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.45863636363636	6.05363636363636	83.9090909090909	91.1363636363636
"2294"	"suggestion"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.30859090909091	7.74140909090909	24.6818181818182	31.5909090909091
"2295"	"suggestion"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.42731818181818	6.65445454545455	26.9090909090909	42.2272727272727
"2296"	"suspicion"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	5.68740909090909	5.67454545454545	-100	-100
"2297"	"suspicion"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.94513636363636	5.81104545454545	84.3636363636364	85.1363636363636
"2298"	"suspicion"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.73236363636364	5.72204545454545	86	94.3181818181818
"2299"	"suspicion"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.5095	7.70963636363636	32	39.3181818181818
"2300"	"suspicion"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.99390909090909	6.71463636363636	30.7272727272727	48.8636363636364
"2301"	"thought"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.90286363636364	6.87518181818182	-100	-100
"2302"	"thought"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.91154545454545	7.60040909090909	90	86.7272727272727
"2303"	"thought"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.70745454545455	7.63636363636364	88.9545454545455	89
"2304"	"thought"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.77054545454545	8.93868181818182	59.5	59.2727272727273
"2305"	"thought"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.32545454545455	7.97709090909091	60.8636363636364	67.5909090909091
"2306"	"truth"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.23768181818182	7.23768181818182	-100	-100
"2307"	"truth"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.68940909090909	6.408	82.5	83.0454545454545
"2308"	"truth"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.67627272727273	6.27859090909091	81.9090909090909	85.5909090909091
"2309"	"truth"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.61595454545455	9.00536363636364	27.4545454545455	31.0454545454545
"2310"	"truth"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.35018181818182	8.54009090909091	21.5	27.0909090909091
"2311"	"understanding"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.03863636363636	8.02836363636364	-100	-100
"2312"	"understanding"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.08613636363636	6.40104545454545	79.5	80.0909090909091
"2313"	"understanding"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.09045454545455	6.16590909090909	78.8181818181818	83.5
"2314"	"understanding"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.57286363636364	8.36213636363636	26.2727272727273	31.9090909090909
"2315"	"understanding"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	8.69822727272727	7.36522727272727	25.5454545454545	33.9545454545455
"2316"	"view"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	6.87390909090909	6.83231818181818	-100	-100
"2317"	"view"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.16218181818182	6.32468181818182	80.4090909090909	78.4090909090909
"2318"	"view"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	7.29990909090909	6.10363636363636	79.9545454545455	80.5454545454545
"2319"	"view"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.48645454545455	7.87218181818182	38.3636363636364	35.8181818181818
"2320"	"view"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	230009531	0.75	0.5	647336050	27553360	9.09977272727273	7.18168181818182	31.9090909090909	36.6363636363636
"2321"	"accusation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.57259090909091	5.57259090909091	-100	-100
"2322"	"accusation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.32522727272727	5.89059090909091	100	99.3181818181818
"2323"	"accusation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.49195454545455	6.18213636363636	99.1818181818182	98.6363636363636
"2324"	"accusation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.06386363636364	5.82327272727273	98.7727272727273	98.2727272727273
"2325"	"accusation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.23940909090909	6.02363636363636	100	99.5909090909091
"2326"	"admission"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.95827272727273	5.95827272727273	-100	-100
"2327"	"admission"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.27140909090909	5.62763636363636	97.9545454545455	97.5454545454545
"2328"	"admission"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.27227272727273	5.83368181818182	100	99.5454545454545
"2329"	"admission"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.88672727272727	5.46295454545455	100	99.4545454545455
"2330"	"admission"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.03781818181818	5.68545454545455	99.1818181818182	98.7272727272727
"2331"	"allegation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.71418181818182	5.71418181818182	-100	-100
"2332"	"allegation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.34645454545455	6.11077272727273	99.5909090909091	99
"2333"	"allegation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.52795454545454	6.33027272727273	100	99.4090909090909
"2334"	"allegation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.07418181818182	5.91940909090909	99.5909090909091	99.1818181818182
"2335"	"allegation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.36777272727273	6.1325	100	99.5454545454545
"2336"	"announcement"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.20209090909091	5.20209090909091	-100	-100
"2337"	"announcement"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.07881818181818	5.89181818181818	100	99.4090909090909
"2338"	"announcement"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.06036363636364	5.90772727272727	99.1818181818182	98.5
"2339"	"announcement"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.918	5.72004545454545	100	99.6818181818182
"2340"	"announcement"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.97863636363636	5.79127272727273	99.5909090909091	99.1363636363636
"2341"	"assertion"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.336	6.336	-100	-100
"2342"	"assertion"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.88927272727273	5.70354545454545	99.5909090909091	99
"2343"	"assertion"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.04327272727273	5.94881818181818	99.5909090909091	98.9545454545455
"2344"	"assertion"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.814	5.53086363636364	98.8181818181818	98.3181818181818
"2345"	"assertion"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.85531818181818	5.70322727272727	99.5909090909091	99.0909090909091
"2346"	"assessment"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.08845454545455	6.08036363636364	-100	-100
"2347"	"assessment"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.08027272727273	5.24768181818182	99.5909090909091	99
"2348"	"assessment"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.06086363636364	5.44622727272727	100	99.3181818181818
"2349"	"assessment"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.72968181818182	5.19104545454545	100	99.5454545454545
"2350"	"assessment"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.70540909090909	5.343	99.5909090909091	99
"2351"	"assumption"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.32427272727273	6.32427272727273	-100	-100
"2352"	"assumption"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.38145454545455	5.28845454545455	99.5909090909091	98.9545454545455
"2353"	"assumption"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.51509090909091	5.45754545454545	99.5909090909091	99
"2354"	"assumption"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.48795454545455	5.27922727272727	100	99.6363636363636
"2355"	"assumption"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.44236363636364	5.27172727272727	100	99.4545454545455
"2356"	"assurance"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.61572727272727	6.61572727272727	-100	-100
"2357"	"assurance"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.25763636363636	5.30381818181818	100	99.3636363636364
"2358"	"assurance"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.06263636363636	5.26204545454545	100	99.5454545454545
"2359"	"assurance"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.816	5.22163636363636	98.7727272727273	98.4090909090909
"2360"	"assurance"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.57627272727273	5.16404545454545	100	99.5909090909091
"2361"	"belief"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	7.2975	7.29759090909091	-100	-100
"2362"	"belief"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.59381818181818	5.41318181818182	99.5909090909091	98.9545454545455
"2363"	"belief"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.81872727272727	5.68972727272727	99.5909090909091	98.9545454545455
"2364"	"belief"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.57263636363636	5.31772727272727	99.1818181818182	98.7727272727273
"2365"	"belief"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.54736363636364	5.35686363636364	100	99.3636363636364
"2366"	"certainty"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	7.03190909090909	7.03190909090909	-100	-100
"2367"	"certainty"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.69972727272727	5.11272727272727	100	99.6363636363636
"2368"	"certainty"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.54231818181818	5.18477272727273	99.5909090909091	99.3181818181818
"2369"	"certainty"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.80827272727273	5.18695454545455	99.1818181818182	98.7727272727273
"2370"	"certainty"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.72368181818182	5.19454545454545	100	99.6818181818182
"2371"	"claim"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.10004545454545	6.0935	-100	-100
"2372"	"claim"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.65695454545455	6.04627272727273	100	99.5
"2373"	"claim"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.81118181818182	6.37340909090909	99.5909090909091	99.1363636363636
"2374"	"claim"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.70727272727273	5.80809090909091	99.5909090909091	99.0454545454545
"2375"	"claim"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.76113636363636	6.06781818181818	99.5909090909091	99.0909090909091
"2376"	"complaint"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.52068181818182	5.52068181818182	-100	-100
"2377"	"complaint"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.27631818181818	5.9535	99.5909090909091	99.1363636363636
"2378"	"complaint"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.30345454545455	6.16904545454545	99.1818181818182	98.9090909090909
"2379"	"complaint"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.27613636363636	5.933	99.5909090909091	99.0454545454545
"2380"	"complaint"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.33695454545455	6.13695454545455	100	99.5
"2381"	"concern"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.09936363636364	6.09963636363636	-100	-100
"2382"	"concern"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.96009090909091	5.40181818181818	100	99.3181818181818
"2383"	"concern"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.24781818181818	5.63581818181818	100	99.3636363636364
"2384"	"concern"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.02936363636364	5.45568181818182	99.5909090909091	99.1818181818182
"2385"	"concern"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.10454545454545	5.61904545454545	100	99.6363636363636
"2386"	"conclusion"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.24486363636364	6.24486363636364	-100	-100
"2387"	"conclusion"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.22836363636364	5.07059090909091	99.5909090909091	98.9545454545455
"2388"	"conclusion"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.38436363636364	5.30859090909091	100	99.3636363636364
"2389"	"conclusion"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.39495454545455	5.14513636363636	99.5909090909091	99.0454545454545
"2390"	"conclusion"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.54531818181818	5.37222727272727	98.7727272727273	98.5
"2391"	"confirmation"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	7.784	7.784	-100	-100
"2392"	"confirmation"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.01704545454545	5.85781818181818	99.5909090909091	98.9090909090909
"2393"	"confirmation"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.13840909090909	5.95513636363636	99.1818181818182	98.7272727272727
"2394"	"confirmation"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.87027272727273	5.74095454545455	100	99.6818181818182
"2395"	"confirmation"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.08563636363636	5.93331818181818	99.1818181818182	98.7272727272727
"2396"	"conjecture"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.02495454545454	6.02495454545454	-100	-100
"2397"	"conjecture"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.97468181818182	5.63104545454545	100	99.3636363636364
"2398"	"conjecture"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.16845454545455	5.90913636363636	100	99.4545454545455
"2399"	"conjecture"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.07290909090909	5.58572727272727	100	99.4090909090909
"2400"	"conjecture"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.22331818181818	5.75740909090909	100	99.4545454545455
"2401"	"contention"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.15009090909091	6.15009090909091	-100	-100
"2402"	"contention"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.12931818181818	5.90363636363636	100	99.6363636363636
"2403"	"contention"	"V1_0"	"SC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.35022727272727	6.16672727272727	98.8181818181818	98.2272727272727
"2404"	"contention"	"V1_0"	"SCRC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.99372727272727	5.70504545454545	98.7727272727273	98.4545454545455
"2405"	"contention"	"V1_0"	"SCRC_in"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.14295454545455	5.87	99.5909090909091	99.2727272727273
"2406"	"conviction"	"V1_0"	"NoSC_ne"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	6.08409090909091	6.08409090909091	-100	-100
"2407"	"conviction"	"V1_0"	"SC_co"	"script__E1Stims_3_W_GPT2M_LE0_OOV"	238101445	0.5	0.35	709961927	935649231	5.94240909090909	5.51045454545455	100	99.2727272727273
