"deletion_rate"	"predictability_weight"	"condition"	"noun"	"Condition"	"HasRC"	"HasSC"	"compatible"	"EmbeddingBias"	"SurprisalReweighted"	"LogRT"	"rt"
"171"	0.5	1	"critical_SCRC_incompatible"	"proof"	"SCRC_in"	TRUE	TRUE	FALSE	-2.85064690852377	11.0193638755981	7.28679777133053	1554.36363636364
"172"	0.5	1	"critical_SCRC_incompatible"	"realization"	"SCRC_in"	TRUE	TRUE	FALSE	-0.977268418388717	7.12294444444444	7.09081722227652	1314.11111111111
"173"	0.5	1	"critical_SCRC_incompatible"	"remark"	"SCRC_in"	TRUE	TRUE	FALSE	-3.27834197946862	9.38876428571429	7.26644356369955	1539.78571428571
"174"	0.5	1	"critical_SCRC_incompatible"	"report"	"SCRC_in"	TRUE	TRUE	FALSE	-4.52833936893058	9.43545406698565	7.22353173977907	1591.72727272727
"175"	0.5	1	"critical_SCRC_incompatible"	"sense"	"SCRC_in"	TRUE	TRUE	FALSE	-1.18238456128549	7.865	6.9619802466781	1160.72727272727
"176"	0.5	1	"critical_SCRC_incompatible"	"statement"	"SCRC_in"	TRUE	TRUE	FALSE	-2.13490985171733	10.3646857142857	7.00672989218926	1229.42857142857
"177"	0.5	1	"critical_SCRC_incompatible"	"story"	"SCRC_in"	TRUE	TRUE	FALSE	-4.49253905469054	8.26905502645503	7.16887611132224	1493.22222222222
"178"	0.5	1	"critical_SCRC_incompatible"	"suggestion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.69397575795232	10.4779	7.09611712212302	1289.84615384615
"179"	0.5	1	"critical_SCRC_incompatible"	"suspicion"	"SCRC_in"	TRUE	TRUE	FALSE	-1.44675780959405	7.23882777777778	7.21839161709887	1556.22222222222
"180"	0.5	1	"critical_SCRC_incompatible"	"truth"	"SCRC_in"	TRUE	TRUE	FALSE	-4.02569212914745	9.63777307692308	7.21724974436675	1456.69230769231
